,text,label
43,"به تویتر حس خیلی خوبی دارم اینجا خودم خود واقعیم هیچ ترسی از قضاوت شدن ندارم لزومی برا پنهان کاری نیس لازم نیس حرفامو هرچقدم گاهی چرت و رو مخ باشن قورت بدم برعکس اینستا که حس میکنم هزار نفر چارچشمی زل زدن بهم اینستاگرام به طرز وحشتناکی تهوع آور شده</s>ADP,NOUN,NOUN,NOUN,NOUN,ADV,ADJ,VERB,NOUN,PRON,AUX,PRON,ADJ,AUX,DET,NOUN,ADP,ADP,NOUN,NOUN,VERB,NOUN,ADP,ADP,NOUN,NOUN,AUX,AUX,ADJ,AUX,AUX,NOUN,PRON,ADP,PUNCT,DET,NOUN,NOUN,NOUN,NOUN,NOUN,CCONJ,ADP,NOUN,AUX,AUX,PUNCT,NOUN,NOUN,VERB,ADV,NOUN,NOUN,SCONJ,NOUN,VERB,NUM,NOUN,ADJ,NOUN,ADJ,ADJ,NOUN,NOUN,NOUN,PRON,PUNCT,NOUN,PRON,ADP,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,AUX</s></s>!</s>",HATE
44,"دوست دارم ولی این ماه دی را صبر کن کافه گردی ها بماند بعد فصل امتحان صادق ابراهیم زاده</s>NOUN,PRON,VERB,CCONJ,DET,NOUN,NOUN,PROPN,ADP,NOUN,VERB,PUNCT,NOUN,NOUN,NOUN,NOUN,VERB,ADP,NOUN,NOUN,NOUN,NOUN,PUNCT,PROPN,PROPN,PROPN</s></s>!,!</s>",OTHER
45,"چند سال است یک حرکت موذیانهای شروع شده در تطهیر رژیم طاغوت رژیم پهلوی هدفش این است که یک جوان امروز بگوید عجب اینها آدمهای بدی نبودند اوضاع بدی نبود؛ پس چرا انقلاب کردید اصلا همه برمیگرد به مسئله زیر سوال بردن انقلاب؛ اینها از خارج دارد انجام میگیرد</s>DET,NOUN,AUX,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PUNCT,PROPN,PROPN,ADJ,ADJ,PUNCT,NOUN,PRON,PRON,AUX,SCONJ,NUM,NOUN,NOUN,VERB,VERB,PUNCT,ADV,PUNCT,PRON,PRON,NOUN,NOUN,ADJ,AUX,AUX,PUNCT,NOUN,ADJ,AUX,PUNCT,ADV,ADV,NOUN,VERB,PUNCT,PUNCT,ADV,ADV,PRON,VERB,VERB,ADP,NOUN,ADP,NOUN,NOUN,NOUN,PUNCT,PRON,PRON,ADP,NOUN,AUX,NOUN,VERB,VERB,PUNCT</s></s>!</s>",OTHER
46,"من سعی کردم در انتخاب کلمات دقت کنم و بخاطر همین از کلمهی انتقاد استفاده کردم یعنی اینکه نظری رو دارم تاید میکنم که باهاش موافق هستم و البته مخالف یک سری از نظرهای دیگه است بخاطر همین انتقاد؛ ولی قضاوتی در مورد درستی یا نادرستی هیچکدوم انجام نمیدم </s>PRON,NOUN,VERB,ADP,NOUN,NOUN,NOUN,VERB,CCONJ,ADP,PRON,ADP,NOUN,ADJ,PUNCT,NOUN,NOUN,PUNCT,NOUN,VERB,PUNCT,SCONJ,NOUN,NOUN,ADP,VERB,NOUN,PUNCT,NOUN,NOUN,PUNCT,VERB,SCONJ,ADP,ADP,PRON,ADJ,AUX,PUNCT,CCONJ,ADV,ADJ,NUM,NOUN,ADP,NOUN,NOUN,ADJ,AUX,PUNCT,ADP,NOUN,NOUN,DET,NOUN,PUNCT,PUNCT,CCONJ,NOUN,ADJ,ADP,NOUN,NOUN,CCONJ,NOUN,NOUN,DET,NOUN,NOUN,NOUN,VERB,VERB,PUNCT,PUNCT</s>",OTHER
47,"یه پروژه ی سخت دیگه هم با موفقیت تموم شد بریم برای سونا و چکوزی که بشوره و بره</s>:)</s></s>NUM,NOUN,PUNCT,ADJ,ADJ,ADV,ADP,NOUN,ADJ,ADJ,AUX,PUNCT,PUNCT,VERB,VERB,ADP,NOUN,NOUN,CCONJ,NOUN,NOUN,SCONJ,VERB,VERB,CCONJ,VERB,VERB,PUNCT</s>",HAPPY
48,"کیفیت صداش فوق العادس فعالیت ورزشی رو هم با نصب نرم افزارهاش تحت نظر میگیره تو شگفت انگیز مناسبه</s>NOUN,NOUN,PRON,ADJ,ADJ,ADJ,ADJ,PUNCT,NOUN,ADJ,ADP,ADV,ADP,NOUN,NOUN,NOUN,NOUN,PRON,ADP,NOUN,VERB,VERB,PUNCT,PRON,ADJ,ADJ,ADJ,AUX,PUNCT</s>",OTHER
49,"بعد الان که فکر میکنم میبینم رزومه ندم بهتره اصلا چون حتی مصاحبه بدم و نمیتونم برم فکر کنم نمیدونماحالا روش فکر مینمایم</s>:)</s></s>ADV,NOUN,SCONJ,NOUN,VERB,VERB,VERB,VERB,NOUN,NOUN,NOUN,VERB,VERB,ADJ,AUX,ADV,PUNCT,SCONJ,SCONJ,ADV,NOUN,VERB,CCONJ,PUNCT,VERB,VERB,VERB,VERB,NOUN,VERB,PUNCT,VERB,VERB,AUX,PUNCT,ADV,ADV,NOUN,NOUN,VERB,VERB,VERB,PUNCT</s></s>!</s>",OTHER
50,"درود بر شرف شما دکتر سعید سکوی حرف دل ما را میزنید دوستان اگر تاکنون نمیدانستید از اکنون بدانید چنانچه شما در هر رای گیری و انتخابات رژیم شرکت کنید فردا این کشورهای گرگ همسایه و یا اروپای همان انتخابات را دلیل بر مشروعیت نظام میکند و کار ما برای پس گرفتن حق خود دشوارتر میشود</s>NOUN,NOUN,ADP,NOUN,NOUN,PRON,PROPN,PROPN,NOUN,NOUN,PROPN,PUNCT,NOUN,NOUN,PRON,ADP,VERB,VERB,VERB,NOUN,SCONJ,ADV,VERB,VERB,VERB,VERB,ADP,NOUN,VERB,SCONJ,PRON,ADP,DET,NOUN,NOUN,CCONJ,NOUN,NOUN,NOUN,VERB,PUNCT,NOUN,DET,NOUN,NOUN,NOUN,ADJ,CCONJ,CCONJ,ADJ,DET,NOUN,PART,NOUN,ADP,NOUN,NOUN,NOUN,VERB,CCONJ,NOUN,PRON,ADP,NOUN,NOUN,NOUN,PRON,ADJ,ADJ,AUX</s>",SAD
51,"دلت همیشه شاد بهاری باشه عزیزم </s>❤️</s></s>NOUN,PRON,NOUN,ADJ,ADJ,ADJ,AUX,NOUN,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN</s>",HAPPY
52,"چرا یه دختر باید به حدی از تنفر رسیده باشه که بگه از همه پسرها متنفرم کاش با هم در صلح و محبت بودیم این نگاه خیلی ترسناک</s>ADV,NUM,NOUN,AUX,ADP,NOUN,NOUN,ADP,NOUN,NOUN,VERB,AUX,SCONJ,VERB,VERB,ADP,PRON,NOUN,NOUN,ADJ,ADJ,AUX,INTJ,ADP,PRON,ADP,NOUN,CCONJ,NOUN,AUX,DET,NOUN,ADV,ADJ,ADJ</s>",HATE
53,"بینهایت بد اصلا یشنهاد نمیکنمتازه گرفتم و با اونی که تو سایته خیلی فرق داره حداقل از لحاظ ظاهریمیخوام عودت بدم</s>NOUN,NOUN,PRON,ADJ,PUNCT,PUNCT,ADV,ADV,NOUN,NOUN,NOUN,NOUN,VERB,VERB,VERB,PUNCT,ADV,NOUN,VERB,VERB,CCONJ,ADP,PRON,PRON,SCONJ,ADP,NOUN,AUX,ADV,NOUN,VERB,ADV,ADP,NOUN,ADJ,ADJ,PUNCT,VERB,VERB,VERB,NOUN,NOUN,NOUN,VERB,PUNCT,PUNCT</s>",SAD
54,"حالا اون انتخابهای بین بد و بدتر خیلی از رای دهندگان که داستان جدای بوده و ارتباط چندانی به این موضوع امید به موفقیت اصلاحاتی پایدار در ساختار حکومتی ایران نداشت</s>ADV,DET,NOUN,NOUN,ADP,ADJ,CCONJ,ADJ,ADJ,NOUN,ADP,NOUN,NOUN,NOUN,SCONJ,NOUN,NOUN,NOUN,AUX,CCONJ,NOUN,ADJ,ADJ,ADP,DET,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,ADJ,PROPN,VERB,PUNCT</s>",OTHER
55,"میخوام یه فحش رو بذارم کنار امروز فهمیدم فقط تو راندگی اونم وقتی اعصابم رو خورد میکن میگمچیکار کنم پ ن فحش خیلی زشته</s>VERB,NUM,NOUN,ADP,VERB,VERB,VERB,NOUN,NOUN,VERB,VERB,ADV,ADP,NOUN,PRON,ADV,NOUN,NOUN,PRON,ADP,NOUN,VERB,VERB,AUX,VERB,PUNCT,ADV,NOUN,VERB,PUNCT,NOUN,PUNCT,PUNCT,NOUN,PRON,ADV,ADJ,ADJ,AUX</s></s>!</s>",ANGRY
56,"تو تویتر نسبت به دونفر حس تنفر شدیدی دارم و با افتخار بلاکشون کردم یکیشون خانوم اند و فوق العاده خودخواه و از خود راضی اونیکی هم یه اقای به ظاهر انقلابی بی ادب که تهمت بدی به بنده زدند</s>ADP,NOUN,NOUN,NOUN,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,VERB,CCONJ,ADP,NOUN,NOUN,NOUN,NOUN,VERB,NOUN,PRON,ADJ,ADJ,AUX,CCONJ,ADV,ADV,ADJ,ADJ,CCONJ,ADP,PRON,ADJ,DET,NOUN,ADV,NUM,NOUN,NOUN,NOUN,ADP,NOUN,ADJ,ADJ,ADJ,SCONJ,NOUN,NOUN,ADJ,ADP,NOUN,VERB,VERB</s>",HATE
57,"معلومه که آقایون باید ناراحت باشن چونکه اصن این حرفها به نفعشون نیست اما همین آقایون همین حرفهارو واسه دخترای خودشون صادق میدون</s>ADJ,AUX,SCONJ,NOUN,NOUN,AUX,ADJ,AUX,AUX,SCONJ,SCONJ,ADV,NOUN,DET,NOUN,NOUN,ADP,NOUN,PRON,AUX,PUNCT,PUNCT,CCONJ,DET,NOUN,NOUN,DET,NOUN,PART,ADP,NOUN,NOUN,PRON,PRON,ADJ,VERB,VERB,VERB</s>",OTHER
58,"دلم تنگ شده واسه دوست دارم گفتن های بی هوات</s>NOUN,ADJ,VERB,ADP,NOUN,PRON,VERB,NOUN,NOUN,ADJ,NOUN,NOUN</s>",SAD
59,"بعد از اینکه به دستم رسید چون راضی بودم میخواستم یکی دیگه سفارش بدم ولی دیدم قیمتش رفته بالاعجب عکس پرمعنای مردم زیر چتر امنیتی که موشکهای بالستیک برای کشور ایجاد کردهاند در راهپیمای بهمن حضور یافتهاند عقلانی است که این توان مهم را به چوب حراج مذاکره بگذاریم بهمنتماشای </s>۲۲بهمن_تماشایی,22Bahman</s></s>ADP,ADP,NOUN,ADP,NOUN,PRON,VERB,SCONJ,ADJ,AUX,VERB,VERB,VERB,NOUN,ADJ,NOUN,VERB,CCONJ,VERB,NOUN,PRON,VERB,ADV,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,NOUN,PUNCT,ADP,NOUN,NOUN,ADJ,SCONJ,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,NOUN,VERB,AUX,PUNCT,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,VERB,AUX,ADJ,ADJ,AUX,SCONJ,DET,NOUN,ADJ,ADP,ADP,NOUN,NOUN,NOUN,NOUN,VERB,VERB,PUNCT,PUNCT,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,PUNCT,NOUN,PROPN,PROPN</s>",SURPRISE
60,"گفته بودم من کلا فیلم ترسناک نمیبینم</s>VERB,AUX,PRON,ADV,NOUN,ADJ,ADJ,VERB,VERB,VERB,PUNCT</s>",FEAR
61,"از تمام کسانی که دوستشان دارم میترسم میترسم که بمیرند</s>ADP,NOUN,NOUN,SCONJ,NOUN,PRON,VERB,VERB,VERB,VERB,PUNCT,VERB,VERB,VERB,SCONJ,VERB,VERB,VERB</s>",FEAR
62,"تصویر جنجال برانگیز مسئولان خوزستان</s>NOUN,ADJ,ADJ,ADJ,ADJ,NOUN,PROPN</s>",OTHER
63,"سانحه تلخ و دلخراش سقوط هواپیمای مسافربری تهرانیاسوج که به جان باختن نفر از مسافران و خدمه آن منجر شد من را نیز بسیار اندوهگین کرد این غم بزرگ را به همه مردم ایران و به ویژه خانوادهای قربانیان این سانحه تسلیت میگویم و برای آنها آرامش و شکیبای آرزو میکنم</s>ایران</s></s>NOUN,NOUN,ADJ,CCONJ,ADJ,ADJ,ADJ,NOUN,NOUN,ADJ,ADJ,PROPN,NOUN,PROPN,PROPN,PROPN,SCONJ,ADP,NOUN,NOUN,NOUN,NUM,NUM,NOUN,ADP,NOUN,CCONJ,NOUN,NOUN,NOUN,PRON,ADJ,AUX,PUNCT,PRON,PART,ADV,ADV,ADJ,ADJ,ADJ,ADJ,VERB,PUNCT,DET,NOUN,ADJ,ADP,ADP,NOUN,NOUN,PUNCT,PROPN,CCONJ,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,DET,NOUN,NOUN,NOUN,VERB,VERB,VERB,CCONJ,ADP,PRON,NOUN,CCONJ,NOUN,NOUN,NOUN,NOUN,VERB,PUNCT</s></s>-</s>",SAD
64,"الان خیلی جدی فهمیدم از پیر شدن بیشتر از مرگ میترسم</s>ADV,ADV,ADJ,VERB,VERB,ADP,ADJ,NOUN,ADJ,ADP,NOUN,VERB,VERB,VERB</s>",FEAR
65,"شب چهارشنبه آخر سال فرصتی است ویژه که در کنار پاسداشت آینی ملی و در جمع خانواده تجربهی ارزشمند شادی جمعی و ایمن را به فرزندانمان بیاموزیم</s>NOUN,NOUN,ADJ,NOUN,NOUN,PRON,AUX,ADJ,SCONJ,ADP,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,CCONJ,ADP,NOUN,NOUN,PUNCT,NOUN,NOUN,ADJ,NOUN,ADJ,CCONJ,ADJ,ADJ,ADP,ADP,NOUN,PRON,VERB,VERB,VERB,PUNCT</s>",HAPPY
66,"این یک نظریه است که رولف دوبلی در کتاب هنر خوب زیستن به آن یا لاتاری تخمدانی میگوید طی نظرسنجی مردم به طور میانگین فکر میکند درصد موفقیت کار خودشان بوده و درصد کار شانس در حالیکه به اعتقاد آقای دوبلی نسبت واقعی چیزی نزدیک به به به نفع شانس است </s>PRON,NUM,NOUN,AUX,SCONJ,PROPN,NOUN,PROPN,PROPN,ADP,NOUN,PUNCT,NOUN,NOUN,ADJ,NOUN,NOUN,PUNCT,ADP,PRON,PUNCT,NOUN,PROPN,NOUN,NOUN,PUNCT,CCONJ,PUNCT,NOUN,NOUN,ADJ,ADJ,PUNCT,VERB,VERB,VERB,ADP,NOUN,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,VERB,NUM,NUM,NOUN,NOUN,NOUN,NOUN,PRON,AUX,CCONJ,NUM,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,ADP,NOUN,SCONJ,ADP,NOUN,NOUN,PROPN,NOUN,NOUN,ADJ,NOUN,ADJ,ADP,NUM,NUM,ADP,NUM,PUNCT,ADP,NOUN,NOUN,NOUN,AUX,PUNCT</s>",OTHER
67,"شعله ور شدن و ترکیدن باتری های غیر استاندارد در فشارجیب یا گرما میتواند به این شکل حادثه آفرین شود دیجیاتو</s>ADJ,ADJ,ADJ,ADJ,NOUN,CCONJ,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,ADP,NOUN,NOUN,NOUN,CCONJ,NOUN,AUX,ADP,DET,NOUN,ADJ,ADJ,ADJ,VERB,PUNCT,PROPN,PROPN,PROPN</s>",OTHER
68,"سکه حبابی است که به دور دلار پیچیده شده و این حباب آدامسی است که مسئولان نالایق نشخوار کرده اند دلار سکه تورم دولت مجلس ژنخوب</s>دلار,سکه,تورم,دولت,مجلس,ژن_خوب</s></s>NOUN,NOUN,NOUN,AUX,SCONJ,ADP,NOUN,NOUN,VERB,AUX,CCONJ,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,AUX,SCONJ,NOUN,ADJ,ADJ,NOUN,NOUN,NOUN,VERB,AUX,PUNCT,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,PUNCT,NOUN,NOUN,ADJ,NOUN</s>",ANGRY
69,"سمت مخاطب نامهای که دارم روش کار میکنم این بود جناب آقای فلانی مدیر کل محترم توسعه صادرات امور گمرکی و ارزشافزوده معاونت تولید صادرات و فناوری دبیرخانه شورای عالی مناطق آزاد تجاری صنعتی و ویژه اقتصادی</s>NOUN,NOUN,NOUN,NOUN,SCONJ,VERB,NOUN,NOUN,VERB,PRON,AUX,PUNCT,NOUN,NOUN,PROPN,PROPN,PUNCT,NOUN,PROPN,ADJ,PROPN,NOUN,NOUN,CCONJ,NOUN,ADJ,ADJ,CCONJ,NOUN,ADJ,ADJ,ADJ,NOUN,PROPN,PROPN,CCONJ,PROPN,CCONJ,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,ADJ,CCONJ,ADJ,NOUN,PROPN,PUNCT</s></s>!,!</s>",OTHER
70,"کاش دیگران از روی خنده های عصبیم بفهمن که حرفای خاله زنکی و چرت که هرکسی میتونه پشت سر اون یکی بگه رو نه باور میکنم نه به جایم هست نه تغیری تو دیدم به ادمی که دارن پشت سرش زر میزن داره حالا راجع به خودشون چرا پن فقط یه چارتا خواص و از فیلتر رد شده هستن که حرفشون سنده برام</s>NOUN,NOUN,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,ADJ,ADJ,PRON,VERB,VERB,VERB,SCONJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,CCONJ,NOUN,NOUN,SCONJ,DET,NOUN,VERB,VERB,VERB,ADP,NOUN,DET,NOUN,VERB,VERB,ADP,ADV,NOUN,VERB,ADV,ADP,NOUN,PRON,AUX,ADV,NOUN,NOUN,PRON,VERB,ADP,NOUN,NOUN,SCONJ,AUX,AUX,ADP,NOUN,PRON,NOUN,VERB,VERB,VERB,PUNCT,ADV,ADP,ADP,ADP,PRON,PRON,ADV,PUNCT,NOUN,NOUN,NOUN,PUNCT,ADV,NUM,NUM,NOUN,NOUN,CCONJ,ADP,NOUN,ADJ,VERB,AUX,AUX,SCONJ,NOUN,PRON,NOUN,AUX,ADP,PRON</s>",ANGRY
71,"چرا تو بیو هاتون نمیزنید متعهد چرا باعث میشین من سوتی بدم چرا لامصبا چرا</s>ADV,ADP,NOUN,NOUN,NOUN,PRON,VERB,VERB,VERB,ADJ,ADJ,PUNCT,ADV,ADJ,VERB,VERB,PRON,NOUN,NOUN,VERB,PUNCT,ADV,ADV,ADV,ADV,ADV,ADV,PUNCT</s>",ANGRY
72,"پیشنهاد میکنم بخرید ت شگفت انگیز که شک نکنید</s>NOUN,VERB,VERB,VERB,VERB,NOUN,ADJ,ADJ,SCONJ,NOUN,VERB</s>",OTHER
73,"عجب برف قشنگی تو</s>INTJ,ADV,NOUN,ADJ,ADJ,PRON,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT</s>",HAPPY
74,"اصن بیا اصفهان تا من توریست خشگلا رو نشونت بدم</s>INTJ,NOUN,VERB,PROPN,SCONJ,PRON,NOUN,NOUN,PROPN,NOUN,PROPN,ADP,NOUN,PRON,VERB</s>",OTHER
75,"من آن تک درخت پیر باغم لبم خشک و تنم خشکیده و سرد نخواهم مشک پرآب تو ای شیخ عجب درد و عجب درد و عجب درد سعیدامغانیان</s>سعیددامغانیان</s></s>PRON,DET,NOUN,NOUN,ADJ,NOUN,PRON,NOUN,PRON,ADJ,CCONJ,NOUN,PRON,ADJ,VERB,CCONJ,ADJ,AUX,AUX,AUX,NOUN,NOUN,ADJ,NOUN,PRON,INTJ,NOUN,DET,ADV,NOUN,CCONJ,ADV,ADV,NOUN,CCONJ,ADV,ADV,NOUN,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN</s>",SAD
76,"تمرین نظامی ارتش اسرائیل برای مقابله با نیروهای مقاومت درهتل خودشونم باور کردن از رگ کردن بهشون نزدیکتریم جای توی زندگیسگیاسرائیلیها نیست که ترس توش سایه نیفکنده باشه </s>زندگی_سگی_اسرائیلیها</s></s>NOUN,ADJ,PROPN,PROPN,ADP,NOUN,ADP,NOUN,PROPN,PROPN,PROPN,PROPN,PUNCT,PUNCT,PRON,PRON,PRON,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,ADP,PRON,ADJ,AUX,AUX,NOUN,ADP,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,AUX,SCONJ,NOUN,ADP,PRON,NOUN,VERB,VERB,VERB,AUX,PUNCT,PUNCT,PUNCT</s>",FEAR
77,"قیمتش به نسبت خیلی از ماسکها موها باتوجه به کارایش مناسبه و تو پیشنهاد شگفت انگیز عالیهاستاد عزیزی که فکر میکردم امتحانتو بد دادم و صد در صد میوفتم ولی بهم ارفاق کردی و قبولم کردی صبحشماهمبخیر اصلا نمرمو دیدم اشک تو چشمام حلقه زد خیلی دلشاد شدم خدا دلتو شاد کنه استاد</s>صبح_شما_هم_بخیر</s></s>NOUN,PRON,ADP,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,ADP,NOUN,ADP,NOUN,NOUN,PRON,ADJ,AUX,CCONJ,ADP,NOUN,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,SCONJ,NOUN,VERB,VERB,NOUN,PRON,ADJ,VERB,CCONJ,ADV,ADP,NOUN,VERB,VERB,VERB,CCONJ,PRON,NOUN,NOUN,VERB,CCONJ,NOUN,PRON,VERB,PUNCT,NOUN,PUNCT,NOUN,NOUN,PUNCT,NOUN,PUNCT,ADJ,ADJ,ADV,NOUN,NOUN,PRON,VERB,NOUN,ADP,NOUN,PRON,NOUN,VERB,ADV,ADJ,ADJ,AUX,NOUN,NOUN,PRON,ADJ,VERB,NOUN</s>",HAPPY
78,"امروز طبقه دوم استادیوم آخر بازی همه داشتن فحش میدادن یه درجه دار نیروی انتظامی هم جوگیر شد و خطاب به بازیکنا داد زد پفیوزا همه خندیدن و من بهت زده باهاش چشم تو چشم شدم خیلی معصومانه گفت والا </s>NOUN,NOUN,ADJ,NOUN,NOUN,PUNCT,NOUN,NOUN,NOUN,VERB,NOUN,VERB,VERB,VERB,PUNCT,NUM,NOUN,NOUN,NOUN,PROPN,ADV,ADJ,ADJ,VERB,CCONJ,NOUN,ADP,NOUN,NOUN,NOUN,VERB,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,PUNCT,PRON,VERB,VERB,VERB,CCONJ,PRON,ADJ,NOUN,ADJ,ADP,PRON,PRON,NOUN,ADP,NOUN,AUX,PUNCT,ADV,ADJ,ADJ,VERB,PUNCT,PUNCT,ADV,NOUN,INTJ,PUNCT</s>",SURPRISE
79,"چقد ناراحت کنده تازه احساس میکنم روز خوشمونه</s>ADV,NOUN,ADJ,ADJ,PUNCT,ADV,ADV,NOUN,VERB,NOUN,ADJ,VERB,AUX</s>",SAD
80,"آذر سالروز درگذشت محمدمختاری از جمله قربانیان قتلهای زنجیرهای روحش شاد یادش گرامی </s>محمدمختاری</s></s>NUM,PROPN,NOUN,NOUN,NOUN,NOUN,PUNCT,PROPN,PROPN,PROPN,PROPN,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,NOUN,PRON,ADJ,NOUN,PRON,ADJ,PUNCT</s>",SAD
81,"ای کاش این ترس جدای با ما نبود</s>INTJ,INTJ,DET,NOUN,NOUN,NOUN,ADP,PRON,AUX,PUNCT</s>",FEAR
82,"بابا اینجا ایرانه چند ساعت برنامه اونم برنامه زنده جا به جا شدن مگه چقدر عجیبه که انقدر شاکی شدین کلا اموال آینده رو میشناسین ایران مال و مگه این بانک ورشکست میشه که با یه شایعه شما به هم ریختین بچه شدین عایا</s>INTJ,NOUN,PROPN,AUX,PUNCT,DET,NOUN,NOUN,PRON,ADV,NOUN,ADJ,NOUN,ADP,NOUN,NOUN,ADV,ADV,ADV,ADJ,AUX,SCONJ,DET,NOUN,ADJ,ADJ,VERB,AUX,PUNCT,ADV,NOUN,NOUN,ADP,VERB,VERB,VERB,PUNCT,PROPN,NOUN,CCONJ,PUNCT,ADV,ADV,DET,NOUN,ADJ,ADJ,ADJ,AUX,SCONJ,ADP,NUM,NOUN,NOUN,PRON,ADP,PRON,VERB,AUX,PUNCT,ADJ,VERB,AUX,ADV,ADV,PUNCT,PUNCT</s></s>!,!,!,?</s>",SURPRISE
83,"دانشجوی واقعی فرق بین غائله و جنبش دانشجوی رو میدونه و امروز دانشجویان امیرکبیر باید ثابت کند که یه دانشجوی واقعی هستند و از روشن شدن حقیقت با اکران هاشمیزندهاست فرار نمی کند</s>هاشمی_زنده_است</s></s>NOUN,NOUN,ADJ,NOUN,ADP,NOUN,NOUN,NOUN,CCONJ,NOUN,ADJ,ADP,VERB,VERB,VERB,CCONJ,NOUN,NOUN,PROPN,PROPN,PROPN,AUX,ADJ,VERB,SCONJ,NUM,NOUN,NOUN,ADJ,AUX,CCONJ,ADP,ADJ,NOUN,NOUN,ADP,NOUN,NOUN,NOUN,PROPN,NOUN,PROPN,PUNCT,NOUN,ADJ,PUNCT,AUX,NOUN,VERB,VERB,PUNCT</s>",OTHER
84,"این ست ست خوبیه اما یه مشکل بزرگ داره اونم اینه که با این قیمت حتی بعد از شگفت انگیز اصلا توجیح اقتصادی نداره شما صد تومن دیگه بذاری روش میتونی یه ست فرز مینیاتوری با دویست تا لوازم بخری به نظرم باید قیمت کمتر بشه</s>DET,NOUN,NOUN,ADJ,AUX,CCONJ,NUM,NOUN,ADJ,VERB,PUNCT,PUNCT,PRON,PRON,PRON,AUX,SCONJ,ADP,DET,NOUN,ADV,ADP,ADP,ADJ,ADJ,ADV,NOUN,NOUN,NOUN,ADJ,VERB,PUNCT,PUNCT,PRON,NUM,NOUN,NOUN,ADJ,VERB,VERB,VERB,NOUN,VERB,NUM,NOUN,NOUN,NOUN,ADJ,ADJ,ADJ,ADP,NUM,NUM,NOUN,NOUN,VERB,VERB,PUNCT,PUNCT,ADP,NOUN,PRON,AUX,NOUN,ADJ,VERB</s>",OTHER
85,"احمق توی ترسو</s>NOUN,NOUN,NOUN,PRON,PRON,ADJ,ADJ</s>",ANGRY
86,"تنها چیزی که از چهرهی دیگران زیاد تو ذهن آدم باقی میمونه مدل خندیدنشونه روز بخیر لبت خندون رفیق</s>ADJ,NOUN,SCONJ,ADP,NOUN,NOUN,NOUN,ADJ,ADP,NOUN,NOUN,ADJ,VERB,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,PRON,AUX,PUNCT,NOUN,ADJ,ADJ,NOUN,PRON,VERB,VERB,VERB,NOUN</s>",HAPPY
87,"عکس پری دریایه مشتری خواسته بود واسه روی کیکش این ریپلای مدیریت هست بعد از دیدن عکس کیک لطفا دیگه سفارشات غیرانسانی متاثر کنده ندید ما جریمه میشیم شیرینیالف</s>شيرينى_الف</s></s>NOUN,NOUN,NOUN,NOUN,ADJ,ADJ,VERB,AUX,PUNCT,NOUN,NOUN,VERB,AUX,ADP,NOUN,NOUN,NOUN,NOUN,PRON,PUNCT,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,AUX,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PUNCT,ADV,ADV,ADV,NOUN,NOUN,ADJ,ADJ,ADJ,PUNCT,PUNCT,ADJ,ADJ,ADJ,ADJ,PUNCT,VERB,VERB,PUNCT,PUNCT,PRON,NOUN,NOUN,NOUN,VERB,VERB,AUX,PUNCT,PUNCT,PROPN,PROPN,PROPN,NOUN,NOUN</s></s>!,!,!,!,!</s>",OTHER
